"id","childs","age","agekdbrn","educ","class","memnum","racehisp","geography","religion","place","female","degree","agekdbrn_30plus"
1874,0,45,NA,14,"Middle class",0,"White","Suburb","Catholic","West","No","Some College",NA
1875,2,30,28,13,"Working class",1,"White","Suburb","Other","West","No","Some College",0
1877,3,71,22,15,"Middle class",5,"White","Suburb","Protestant","West","Yes","Some College",0
1878,1,44,30,20,"Middle class",4,"Other","Suburb","None","West","No","Grad/Prof Degree",1
1880,0,19,NA,9,"Working class",0,"White","Smaller city","Protestant","Southeast","No","Less Than HS",NA
1881,2,47,26,19,"Middle class",7,"White","Suburb","None","West","Yes","Grad/Prof Degree",0
1882,3,86,24,12,"Middle class",0,"White","Suburb","Protestant","West","Yes","HS Diploma",0
1883,0,25,NA,16,"Working class",1,"Other","Suburb","None","West","No","College Degree",NA
1884,4,82,25,12,"Middle class",1,"White","Suburb","Catholic","West","No","HS Diploma",0
1885,2,58,NA,9,"Working class",0,"White","Smaller city","Protestant","Southeast","No","Less Than HS",NA
1886,2,49,39,18,"Middle class",1,"White","Suburb","Other","West","No","Grad/Prof Degree",1
1889,1,34,NA,15,"Working class",5,"Black","Smaller city","Protestant","Southeast","No","Some College",NA
1890,0,46,NA,16,"Middle class",4,"White","Smaller city","Protestant","West","Yes","College Degree",NA
1892,0,24,NA,18,"Middle class",3,"White","Smaller city","Protestant","West","No","Grad/Prof Degree",NA
1894,2,58,18,20,"Middle class",7,"White","Smaller city","Protestant","West","Yes","Grad/Prof Degree",0
1894,2,55,NA,15,"Middle class",2,"White","Smaller city","Protestant","Southeast","Yes","Some College",NA
1897,3,64,19,14,"Working class",1,"White","Smaller city","Protestant","West","No","Some College",0
1899,4,36,NA,13,"Middle class",3,"White","Smaller city","Protestant","Southeast","No","Some College",NA
1902,2,48,30,18,"Middle class",5,"Hispanic","Smaller city","Protestant","West","Yes","Grad/Prof Degree",1
1903,6,61,25,14,"Middle class",3,"White","Smaller city","Catholic","West","No","Some College",0
1905,0,49,NA,20,"Middle class",2,"White","Smaller city","None","West","Yes","Grad/Prof Degree",NA
1906,4,89,24,17,"Middle class",4,"White","Smaller city","Protestant","West","Yes","Grad/Prof Degree",0
1906,2,40,NA,20,"Middle class",2,"White","Smaller city","Protestant","Southeast","No","Grad/Prof Degree",NA
1908,0,24,NA,16,"Middle class",1,"White","Smaller city","None","West","No","College Degree",NA
1910,0,29,NA,16,"Middle class",0,"White","Smaller city","None","West","Yes","College Degree",NA
1911,2,39,23,12,"Working class",1,"White","Smaller city","Protestant","West","No","HS Diploma",0
1912,1,28,23,15,"Working class",5,"White","Smaller city","Catholic","West","Yes","Some College",0
1919,1,45,NA,15,"Middle class",5,"White","Smaller city","None","Southeast","No","Some College",NA
1921,2,67,18,13,"Working class",1,"White","Smaller city","Protestant","West","Yes","Some College",0
1923,1,70,NA,12,"Middle class",0,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
1925,1,39,23,12,"Working class",5,"Hispanic","Smaller city","Other","West","Yes","HS Diploma",0
1926,0,43,NA,18,"Lower class",1,"White","Smaller city","Protestant","West","No","Grad/Prof Degree",NA
1928,0,34,NA,12,"Working class",0,"White","Smaller city","None","West","No","HS Diploma",NA
1929,0,20,NA,12,"Working class",1,"Hispanic","Smaller city","Other","West","No","HS Diploma",NA
1930,2,41,27,16,"Middle class",4,"White","Smaller city","Other","West","No","College Degree",0
1932,0,34,NA,20,"Working class",3,"White","Smaller city","None","West","No","Grad/Prof Degree",NA
1933,2,76,NA,12,"Middle class",0,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
1934,2,46,31,13,"Middle class",1,"Black","Smaller city","Protestant","West","Yes","Some College",1
1936,2,26,24,13,"Middle class",0,"White","Smaller city","Protestant","West","Yes","Some College",0
1937,2,75,20,18,"Middle class",2,"White","Smaller city","Protestant","West","No","Grad/Prof Degree",0
1940,3,31,19,12,"Middle class",1,"Hispanic","Smaller city","Protestant","West","No","HS Diploma",0
1942,2,59,NA,12,"Middle class",5,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
1945,1,21,17,12,"Middle class",1,"Hispanic","Smaller city","Catholic","West","Yes","HS Diploma",0
1946,3,36,NA,10,"Working class",0,"Black","Smaller city","Protestant","Southeast","No","Less Than HS",NA
1949,4,66,21,13,"Middle class",0,"White","Smaller city","Protestant","West","Yes","Some College",0
1949,2,48,NA,8,"Working class",0,"White","Smaller city","Protestant","Southeast","No","Less Than HS",NA
1954,0,23,NA,15,"Middle class",5,"White","Smaller city","Protestant","Southeast","Yes","Some College",NA
1955,4,85,21,10,"Middle class",1,"White","Smaller city","Catholic","West","No","Less Than HS",0
1956,2,51,25,14,"Middle class",3,"White","Smaller city","Protestant","West","No","Some College",0
1957,0,21,NA,13,"Lower class",0,"Hispanic","Smaller city","Protestant","West","Yes","Some College",NA
1958,1,76,20,14,"Middle class",0,"White","Smaller city","Protestant","West","Yes","Some College",0
1960,8,70,16,11,"Working class",0,"White","Smaller city","Protestant","West","Yes","Less Than HS",0
1961,0,36,NA,12,"Middle class",2,"White","Smaller city","Protestant","West","No","HS Diploma",NA
1965,2,83,28,13,"Working class",3,"White","Smaller city","Protestant","West","Yes","Some College",0
1965,4,80,NA,8,"Middle class",1,"White","Smaller city","Protestant","Southeast","Yes","Less Than HS",NA
1967,1,34,26,13,"Working class",2,"Other","Smaller city","Catholic","West","Yes","Some College",0
1968,8,63,NA,13,"Middle class",5,"White","Smaller city","Catholic","Southeast","Yes","Some College",NA
1969,1,43,34,16,"Working class",2,"Other","Smaller city","Protestant","West","No","College Degree",1
1970,1,24,16,11,"Lower class",2,"Other","Smaller city","Protestant","West","Yes","Less Than HS",0
1972,0,40,NA,14,"Working class",1,"Other","Smaller city","Protestant","West","Yes","Some College",NA
1973,2,33,27,13,"Working class",0,"Hispanic","Smaller city","Catholic","West","Yes","Some College",0
1973,2,37,NA,13,"Working class",0,"Other","Smaller city","Catholic","Southeast","Yes","Some College",NA
1975,4,76,19,10,"Working class",0,"Other","Smaller city","Eastern","West","Yes","Less Than HS",0
1976,4,75,22,12,"Middle class",3,"Other","Smaller city","Catholic","West","Yes","HS Diploma",0
1977,2,39,NA,13,"Middle class",2,"White","Smaller city","Protestant","Southeast","Yes","Some College",NA
1978,0,45,NA,18,"Middle class",7,"White","Smaller city","None","West","Yes","Grad/Prof Degree",NA
1979,2,51,28,16,"Middle class",0,"Other","Smaller city","Eastern","West","Yes","College Degree",0
1981,0,42,NA,20,"Middle class",5,"White","Smaller city","Protestant","Southeast","Yes","Grad/Prof Degree",NA
1982,6,40,26,14,"Working class",3,"White","Smaller city","Catholic","Northeast","Yes","Some College",0
1986,3,54,27,12,"Middle class",0,"White","Smaller city","Other","Northeast","No","HS Diploma",0
1988,6,80,32,7,"Middle class",0,"White","Smaller city","Catholic","Northeast","No","Less Than HS",1
1989,2,40,34,12,"Middle class",1,"White","Smaller city","Eastern","Northeast","Yes","HS Diploma",1
1990,3,60,25,12,"Working class",3,"White","Smaller city","Protestant","Northeast","No","HS Diploma",0
1991,3,83,27,16,"Middle class",1,"White","Smaller city","Protestant","Northeast","Yes","College Degree",0
1996,1,26,NA,12,"Working class",1,"Black","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
1997,2,44,36,16,"Middle class",2,"White","Smaller city","Catholic","Northeast","No","College Degree",1
1998,3,43,24,13,"Middle class",0,"White","Smaller city","Catholic","Northeast","No","Some College",0
1999,0,69,NA,18,"Middle class",1,"White","Smaller city","Catholic","Northeast","No","Grad/Prof Degree",NA
2001,3,50,NA,16,"Middle class",6,"White","Smaller city","Protestant","Southeast","No","College Degree",NA
2001,3,26,19,12,"Working class",0,"White","Rural","None","Northeast","Yes","HS Diploma",0
2004,0,34,NA,18,"Middle class",3,"White","Smaller city","Protestant","Southeast","No","Grad/Prof Degree",NA
2004,0,23,NA,11,"Working class",0,"White","Rural","None","Northeast","No","Less Than HS",NA
2008,2,26,21,12,"Lower class",0,"White","Rural","Protestant","Northeast","No","HS Diploma",0
2008,0,40,NA,14,"Working class",0,"White","Smaller city","None","Southeast","No","Some College",NA
2009,2,56,NA,12,"Working class",5,"Black","Smaller city","Protestant","Southeast","No","HS Diploma",NA
2012,2,42,26,17,"Working class",1,"White","Rural","Catholic","Northeast","Yes","Grad/Prof Degree",0
2015,0,89,NA,12,"Middle class",1,"White","Rural","Protestant","Northeast","Yes","HS Diploma",NA
2019,2,29,NA,16,"Middle class",4,"White","Suburb","Catholic","Southeast","Yes","College Degree",NA
2020,3,65,18,15,"Working class",5,"White","Rural","Protestant","Northeast","Yes","Some College",0
2020,2,44,NA,12,"Working class",1,"White","Suburb","None","Southeast","No","HS Diploma",NA
2021,1,47,26,19,"Middle class",2,"White","Rural","Eastern","Northeast","Yes","Grad/Prof Degree",0
2023,1,39,NA,16,"Middle class",4,"White","Smaller city","Catholic","Southeast","Yes","College Degree",NA
2024,0,66,NA,18,"Middle class",6,"White","Rural","Protestant","Northeast","Yes","Grad/Prof Degree",NA
2025,4,58,27,20,"Middle class",7,"White","Smaller city","Protestant","Northeast","No","Grad/Prof Degree",0
2028,3,63,18,12,"Middle class",2,"White","Smaller city","Protestant","Northeast","Yes","HS Diploma",0
2028,1,85,NA,8,"Working class",1,"Black","Smaller city","Protestant","Southeast","No","Less Than HS",NA
2029,0,40,NA,12,"Working class",2,"White","Smaller city","Catholic","Northeast","No","HS Diploma",NA
2031,0,46,NA,12,"Middle class",3,"White","Smaller city","Protestant","Northeast","No","HS Diploma",NA
2032,2,54,19,12,"Middle class",2,"White","Smaller city","Protestant","Northeast","Yes","HS Diploma",0
2033,2,47,32,16,"Middle class",3,"White","Smaller city","Catholic","Midwest","No","College Degree",1
2036,3,32,20,13,"Working class",0,"White","Smaller city","Protestant","Midwest","Yes","Some College",0
2036,1,27,NA,12,"Working class",1,"Other","Suburb","Catholic","Southeast","No","HS Diploma",NA
2037,0,28,NA,18,"Middle class",2,"White","Smaller city","Protestant","Midwest","No","Grad/Prof Degree",NA
2038,4,68,NA,12,"Middle class",0,"White","Suburb","Protestant","Southeast","Yes","HS Diploma",NA
2042,0,50,NA,14,"Middle class",0,"White","Smaller city","Catholic","Midwest","No","Some College",NA
2045,0,26,NA,16,"Middle class",1,"White","Smaller city","Protestant","Midwest","No","College Degree",NA
2046,0,25,NA,15,"Working class",2,"Black","Smaller city","Protestant","Midwest","Yes","Some College",NA
2046,0,28,NA,14,"Working class",0,"Black","Suburb","Protestant","Southeast","No","Some College",NA
2047,0,26,NA,13,"Working class",1,"White","Smaller city","Protestant","Midwest","Yes","Some College",NA
2050,0,23,NA,16,"Middle class",2,"White","Smaller city","Protestant","Midwest","Yes","College Degree",NA
2051,2,75,22,12,"Working class",4,"White","Smaller city","Protestant","Midwest","No","HS Diploma",0
2052,2,74,NA,15,"Middle class",3,"White","Smaller city","Protestant","Southeast","Yes","Some College",NA
2052,0,33,NA,20,"Middle class",0,"White","Smaller city","None","Midwest","No","Grad/Prof Degree",NA
2056,0,27,NA,14,"Middle class",1,"Black","Smaller city","Catholic","Midwest","Yes","Some College",NA
2057,2,26,18,13,"Working class",0,"White","Smaller city","None","Midwest","Yes","Some College",0
2058,0,26,NA,15,"Working class",0,"White","Smaller city","Protestant","Midwest","No","Some College",NA
2058,2,23,NA,11,"Working class",1,"White","Smaller city","Catholic","Southeast","No","Less Than HS",NA
2061,3,47,24,14,"Middle class",5,"White","Smaller city","None","Midwest","No","Some College",0
2063,2,48,19,10,"Middle class",1,"White","Smaller city","None","Midwest","No","Less Than HS",0
2066,2,65,23,20,"Middle class",6,"White","Smaller city","Protestant","Midwest","No","Grad/Prof Degree",0
2069,2,40,23,14,"Middle class",3,"White","Smaller city","Other","Midwest","Yes","Some College",0
2072,2,54,25,12,"Middle class",0,"White","Smaller city","None","Midwest","No","HS Diploma",0
2073,1,59,NA,12,"Middle class",0,"White","Smaller city","Catholic","West","Yes","HS Diploma",NA
2080,2,68,47,15,"Working class",0,"White","Smaller city","Protestant","West","No","Some College",1
2081,4,65,NA,12,"Middle class",3,"White","Smaller city","Protestant","West","No","HS Diploma",NA
2083,4,52,18,6,"Working class",0,"Hispanic","Smaller city","None","West","No","Less Than HS",0
2083,2,33,NA,12,"Working class",0,"White","Smaller city","None","West","No","HS Diploma",NA
2084,0,42,NA,11,"Middle class",1,"White","Smaller city","Protestant","West","Yes","Less Than HS",NA
2087,4,43,26,14,"Working class",5,"White","Smaller city","Catholic","West","No","Some College",0
2088,1,28,NA,12,"Working class",0,"White","Smaller city","Catholic","West","Yes","HS Diploma",NA
2088,3,55,22,12,"Middle class",1,"White","Smaller city","Protestant","West","Yes","HS Diploma",0
2089,0,19,NA,14,"Working class",4,"White","Smaller city","None","West","No","Some College",NA
2090,0,34,NA,14,"Working class",2,"Black","Smaller city","Protestant","West","No","Some College",NA
2090,1,27,24,16,"Middle class",1,"White","Smaller city","Other","West","Yes","College Degree",0
2095,3,45,24,14,"Working class",2,"White","Smaller city","Catholic","West","No","Some College",0
2096,2,74,NA,11,"Middle class",4,"White","Smaller city","Jewish","West","No","Less Than HS",NA
2096,1,41,31,14,"Middle class",4,"White","Smaller city","Other","West","Yes","Some College",1
2100,2,59,NA,12,"Middle class",1,"White","Smaller city","Protestant","West","Yes","HS Diploma",NA
2101,4,46,23,15,"Working class",0,"White","Smaller city","Protestant","West","Yes","Some College",0
2102,3,49,25,12,"Working class",0,"White","Smaller city","None","West","No","HS Diploma",0
2104,0,30,NA,13,"Working class",1,"White","Smaller city","Other","West","No","Some College",NA
2104,2,32,27,16,"Working class",4,"White","Smaller city","Protestant","West","Yes","College Degree",0
2105,3,46,30,12,"Middle class",4,"White","Smaller city","Protestant","West","No","HS Diploma",1
2106,0,35,NA,16,"Middle class",3,"White","Smaller city","Other","West","Yes","College Degree",NA
2111,1,56,NA,8,"Working class",1,"White","Suburb","Protestant","West","No","Less Than HS",NA
2111,2,63,20,12,"Middle class",5,"White","Rural","Protestant","Midwest","Yes","HS Diploma",0
2114,3,29,18,13,"Working class",3,"White","Rural","Protestant","Midwest","Yes","Some College",0
2115,2,33,20,12,"Working class",2,"White","Rural","Protestant","Midwest","Yes","HS Diploma",0
2116,3,89,19,8,"Middle class",1,"White","Rural","Protestant","Midwest","Yes","Less Than HS",0
2118,7,70,25,12,"Middle class",1,"White","Rural","Catholic","Midwest","No","HS Diploma",0
2119,0,23,NA,16,"Working class",7,"White","Suburb","Catholic","West","No","College Degree",NA
2119,3,60,21,12,"Working class",0,"White","Rural","Protestant","Midwest","Yes","HS Diploma",0
2120,4,60,25,12,"Working class",1,"White","Rural","Protestant","Midwest","Yes","HS Diploma",0
2121,3,65,NA,16,"Middle class",2,"White","Suburb","None","West","Yes","College Degree",NA
2122,0,85,NA,8,"Lower class",2,"White","Rural","Catholic","Midwest","No","Less Than HS",NA
2124,2,63,33,12,"Working class",2,"White","Rural","Protestant","Midwest","No","HS Diploma",1
2125,3,34,14,12,"Middle class",1,"White","Rural","Protestant","Midwest","Yes","HS Diploma",0
2125,3,52,NA,12,"Working class",1,"White","Smaller city","Protestant","West","No","HS Diploma",NA
2126,4,56,21,12,"Working class",2,"White","Rural","Catholic","Midwest","Yes","HS Diploma",0
2130,0,53,NA,12,"Working class",0,"White","Rural","Protestant","Midwest","No","HS Diploma",NA
2134,3,73,NA,19,"Upper class",7,"White","Smaller city","Protestant","West","No","Grad/Prof Degree",NA
2137,2,76,NA,10,"Middle class",2,"White","Smaller city","Protestant","West","No","Less Than HS",NA
2138,0,45,NA,12,"Middle class",0,"White","Rural","Protestant","Midwest","Yes","HS Diploma",NA
2139,2,70,19,12,"Working class",0,"White","Rural","Protestant","Midwest","No","HS Diploma",0
2141,2,59,24,13,"Middle class",3,"White","Rural","Catholic","Midwest","No","Some College",0
2142,2,82,19,18,"Middle class",0,"White","Rural","None","Midwest","Yes","Grad/Prof Degree",0
